route_id,stop_id,service_id,direction_id,avghdwy,stdev_hdwy,stop_name,stop_lat,stop_lon,route_short_name,route_long_name
20650,10010,4,1,42.5,6.3,MANGUM RD @ 18TH ST,29.801149,-95.458519,40,TELEPHONE / PECORE
20662,10011,4,1,34.9,0.4,18TH ST @ MANGUM RD,29.801383,-95.455712,58,HAMMERLY
20662,10012,4,1,34.9,0.4,18TH ST @ NORTHWEST FREEWAY,29.801396,-95.452963,58,HAMMERLY
20650,10015,4,1,42.5,6.3,MANGUM RD @ 20TH ST,29.803812,-95.458618,40,TELEPHONE / PECORE
20650,10016,4,1,42.5,6.3,MANGUM RD @ DACOMA ST,29.806552,-95.458702,40,TELEPHONE / PECORE
20650,10018,4,1,42.5,6.3,DACOMA ST @ NORTHWEST FREEWAY,29.806822,-95.456528,40,TELEPHONE / PECORE
20650,10019,4,0,43.3,11.7,DACOMA ST @ NORTHWEST FREEWAY,29.807336,-95.456108,40,TELEPHONE / PECORE
20650,10020,4,0,43.3,11.7,MANGUM RD @ DACOMA ST,29.80582,-95.45893,40,TELEPHONE / PECORE
20650,10021,4,0,43.3,11.7,MANGUM RD @ 20TH ST,29.804245,-95.458878,40,TELEPHONE / PECORE
20650,10022,4,0,43.3,11.7,MANGUM RD @ 18TH ST,29.801831,-95.458801,40,TELEPHONE / PECORE
20658,10023,4,0,61.8,4.8,43RD ST @ NORTHWEST FREEWAY,29.83334,-95.48509,50,HARRISBURG / HEIGHTS
20658,10024,4,0,61.8,4.8,43RD ST @ LOCKFIELD ST,29.8332,-95.48718,50,HARRISBURG / HEIGHTS
20658,10025,4,0,61.8,4.8,43RD ST @ LANG RD,29.83315,-95.48873,50,HARRISBURG / HEIGHTS
20658,10026,4,0,61.8,4.8,43RD ST @ BINGLE RD,29.83332,-95.49057,50,HARRISBURG / HEIGHTS
20658,10027,4,0,61.8,4.8,43RD ST @ SOUTHERLAND RD,29.83447,-95.49349,50,HARRISBURG / HEIGHTS
20658,10028,4,0,61.8,4.8,43RD ST @ NORTHFIELD LN,29.8356,-95.49861,50,HARRISBURG / HEIGHTS
20658,10029,4,0,61.8,4.8,43RD ST @ LANGFIELD RD,29.83539,-95.50109,50,HARRISBURG / HEIGHTS
20658,10030,4,0,61.8,4.8,43RD ST @ HEMPSTEAD RD,29.83382,-95.50465,50,HARRISBURG / HEIGHTS
20658,10031,4,0,61.8,4.8,HOLLISTER RD @ CLAY RD,29.83176,-95.509402,50,HARRISBURG / HEIGHTS
20658,10032,4,0,61.8,4.8,PITNER RD @ HOLLISTER RD,29.82927,-95.50897,50,HARRISBURG / HEIGHTS
20658,10033,4,0,61.8,4.8,PITNER RD @ HOLLISTER RD,29.8293,-95.50588,50,HARRISBURG / HEIGHTS
20658,10034,4,0,61.8,4.8,PITNER RD @ ROMA ST,29.829312,-95.502299,50,HARRISBURG / HEIGHTS
20658,10034,4,1,61.1,3.5,PITNER RD @ ROMA ST,29.829312,-95.502299,50,HARRISBURG / HEIGHTS
20658,10035,4,1,61.0,3.5,PITNER RD @ SOWDEN RD,29.82962,-95.50014,50,HARRISBURG / HEIGHTS
20658,10036,4,1,61.0,3.5,BINGLE RD @ LIMESTONE ST,29.826491,-95.492866,50,HARRISBURG / HEIGHTS
20658,10037,4,1,61.0,3.5,BINGLE RD @ UNDERHILL ST,29.827656,-95.49182,50,HARRISBURG / HEIGHTS
20658,10038,4,1,61.0,3.5,BINGLE RD @ FELDSPAR,29.82906,-95.49122,50,HARRISBURG / HEIGHTS
20658,10039,4,1,61.0,3.5,BINGLE RD @ LODGE ST,29.83066,-95.49111,50,HARRISBURG / HEIGHTS
20658,10040,4,1,61.0,3.5,BINGLE RD @ 43RD ST,29.83307,-95.4908,50,HARRISBURG / HEIGHTS
20658,10041,4,1,61.0,3.5,43RD ST @ LANG RD,29.83292,-95.48904,50,HARRISBURG / HEIGHTS
20658,10042,4,1,61.0,3.7,43RD ST @ LOCKFIELD ST,29.832945,-95.487498,50,HARRISBURG / HEIGHTS
20658,10043,4,1,61.0,3.7,43RD ST @ NORTHWEST FREEWAY,29.83302,-95.48439,50,HARRISBURG / HEIGHTS
20653,10044,4,0,50.0,0.0,PACKARD ST @ TIDWELL RD,29.85059,-95.524783,45,TIDWELL CROSSTOWN
20653,10044,4,1,50.0,0.0,PACKARD ST @ TIDWELL RD,29.85059,-95.524783,45,TIDWELL CROSSTOWN
20653,10045,4,1,50.0,0.0,TIDWELL RD @ FAIRBANKS N HOUSTON RD,29.850793,-95.521325,45,TIDWELL CROSSTOWN
20653,10046,4,1,50.0,0.0,TIDWELL RD @ RAYWOOD BLVD,29.85078,-95.518784,45,TIDWELL CROSSTOWN
20653,10047,4,1,50.0,0.0,TIDWELL RD @ GUHN RD,29.850807,-95.513374,45,TIDWELL CROSSTOWN
20653,10048,4,1,50.0,0.0,TIDWELL RD @ DOW RD,29.850829,-95.511885,45,TIDWELL CROSSTOWN
20653,10049,4,0,50.0,0.0,TIDWELL RD @ DOW RD,29.851105,-95.511478,45,TIDWELL CROSSTOWN
20653,10050,4,0,50.0,0.0,TIDWELL RD @ GUHN RD,29.851041,-95.515249,45,TIDWELL CROSSTOWN
20653,10051,4,0,50.0,0.0,TIDWELL RD @ RAYWOOD BLVD,29.850995,-95.518914,45,TIDWELL CROSSTOWN
20653,10052,4,0,50.0,0.0,TIDWELL RD @ RAYWOOD BLVD,29.85103,-95.521108,45,TIDWELL CROSSTOWN
20654,10060,4,1,33.2,6.0,GESSNER RD @ BAMBOO RD,29.848301,-95.54526,46,GESSNER
20654,10061,4,1,33.2,6.0,GESSNER RD @ TANGIERS RD,29.846398,-95.545257,46,GESSNER
20654,10063,4,1,33.2,6.0,GESSNER RD @ GENARD RD,29.841166,-95.545212,46,GESSNER
20654,10072,4,1,33.2,6.0,GESSNER RD @ CLAY RD,29.832429,-95.545474,46,GESSNER
20625,10073,4,1,24.9,0.5,BEECHNUT ST @ CORPORATE DR,29.689993,-95.551659,4,BEECHNUT
20625,10074,4,1,24.9,0.5,BEECHNUT ST @ COLONY DR,29.690407,-95.548386,4,BEECHNUT
20625,10075,4,1,24.9,0.5,BEECHNUT ST @ PELLA DR,29.690453,-95.545799,4,BEECHNUT
20625,10076,4,1,24.9,0.5,BEECHNUT ST @ JORINE DR,29.690485,-95.543227,4,BEECHNUT
20625,10077,4,1,24.9,0.5,BEECHNUT ST @ JORINE DR,29.690517,-95.540489,4,BEECHNUT
20625,10078,4,1,24.9,0.5,BEECHNUT ST @ LA ROCHE LN,29.690545,-95.537842,4,BEECHNUT
20625,10079,4,1,24.9,0.6,BEECHNUT ST @ GESSNER RD,29.690965,-95.535439,4,BEECHNUT
20625,10080,4,1,24.9,0.7,BEECHNUT ST @ TANGLEWILDE AVE,29.692178,-95.532362,4,BEECHNUT
20625,10081,4,1,24.9,0.7,BEECHNUT ST @ MARY BATES BLVD,29.692468,-95.530403,4,BEECHNUT
20625,10082,4,1,24.9,0.7,BEECHNUT ST @ SOUTHWEST FREEWAY,29.692231,-95.528175,4,BEECHNUT
20654,10083,4,0,31.3,4.4,GESSNER RD @ SOUTHWEST FREEWAY,29.689123,-95.532274,46,GESSNER
20654,10084,4,0,31.3,4.4,GESSNER RD @ BEECHNUT ST,29.690866,-95.534714,46,GESSNER
20654,10085,4,0,31.3,4.4,GESSNER RD @ TRIOLA LN,29.69642,-95.537636,46,GESSNER
20654,10086,4,0,31.3,4.4,GESSNER RD @ STROUD DR,29.698819,-95.537789,46,GESSNER
20654,10087,4,0,31.3,4.4,GESSNER RD @ NEFF ST,29.701249,-95.537811,46,GESSNER
20654,10088,4,0,31.3,4.5,GESSNER RD @ BELLAIRE BLVD,29.704604,-95.537857,46,GESSNER
20654,10089,4,0,31.3,4.5,GESSNER RD @ CLAREWOOD DR,29.708819,-95.538704,46,GESSNER
20654,10090,4,0,31.3,4.5,GESSNER RD @ CLAREWOOD DR,29.711134,-95.538768,46,GESSNER
20654,10091,4,0,31.3,4.5,GESSNER RD @ TOWN PARK DR,29.712967,-95.538795,46,GESSNER
20654,10092,4,0,31.3,4.5,GESSNER RD @ HARWIN DR,29.71712,-95.538834,46,GESSNER
20654,10093,4,0,31.3,4.6,GESSNER RD @ WESTPARK DR,29.721742,-95.538925,46,GESSNER
20654,10094,4,0,31.3,4.6,GESSNER RD @ PAGEWOOD LN,29.725074,-95.538948,46,GESSNER
20654,10095,4,0,31.3,4.6,GESSNER RD @ RICHMOND AVE,29.72745,-95.538994,46,GESSNER
20654,10096,4,0,31.3,4.6,GESSNER RD @ MEADOWLAND DR,29.729415,-95.539024,46,GESSNER
20654,10097,4,0,31.3,4.6,GESSNER RD @ MEADOWGLEN LN,29.732242,-95.539085,46,GESSNER
20654,10098,4,0,31.3,4.6,GESSNER RD @ HIGHMEADOW DR,29.73383,-95.539131,46,GESSNER
20654,10099,4,0,31.3,4.7,GESSNER RD @ WESTHEIMER RD,29.736384,-95.538818,46,GESSNER
20639,10100,4,1,32.1,11.7,FONDREN RD @ DAFFODIL,29.728031,-95.520744,25,RICHMOND
20639,10101,4,1,32.1,11.7,FONDREN RD @ PAGEWOOD LN,29.725669,-95.520702,25,RICHMOND
20639,10102,4,1,32.1,11.7,FONDREN RD @ LIPAN RD,29.723907,-95.520668,25,RICHMOND
20639,10103,4,1,32.1,11.7,FONDREN RD @ WESTPARK DR,29.722161,-95.520592,25,RICHMOND
20639,10104,4,1,32.1,11.7,FONDREN RD @ GLENMONT DR,29.719806,-95.520157,25,RICHMOND
20639,10105,4,1,32.1,11.7,FONDREN RD @ HARWIN DR,29.718059,-95.520138,25,RICHMOND
20639,10106,4,1,32.1,11.7,FONDREN RD @ PRESTWOOD DR,29.716354,-95.520104,25,RICHMOND
20639,10107,4,1,32.1,11.7,FONDREN RD @ GULFTON DR,29.714765,-95.520249,25,RICHMOND
20629,10108,4,1,30.1,1.0,FONDREN RD @ DASHWOOD DR,29.707524,-95.521438,9,N. MAIN / GULFTON
20639,10108,4,1,32.0,11.8,FONDREN RD @ DASHWOOD DR,29.707524,-95.521438,25,RICHMOND
20678,10108,4,0,30.9,12.5,FONDREN RD @ DASHWOOD DR,29.707524,-95.521438,81,WESTHEIMER/SHARPSTOWN
20639,10109,4,1,32.0,11.8,FONDREN RD @ BELLAIRE BLVD,29.705972,-95.521431,25,RICHMOND
20639,10110,4,1,32.0,11.9,FONDREN RD @ BELLAIRE BLVD,29.704738,-95.521402,25,RICHMOND
20692,10110,4,0,17.9,0.4,FONDREN RD @ BELLAIRE BLVD,29.704738,-95.521402,163,FONDREN LTD
20639,10111,4,1,32.0,11.9,FONDREN RD @ CROTON RD,29.702477,-95.520432,25,RICHMOND
20692,10111,4,0,17.9,0.4,FONDREN RD @ CROTON RD,29.702477,-95.520432,163,FONDREN LTD
20639,10112,4,1,32.0,11.9,FONDREN RD @ SOUTHWEST FREEWAY,29.700614,-95.518402,25,RICHMOND
20692,10112,4,0,17.9,0.4,FONDREN RD @ SOUTHWEST FREEWAY,29.700614,-95.518402,163,FONDREN LTD
20692,10113,4,1,17.9,0.4,FONDREN RD @ SOUTHWEST FREEWAY,29.701135,-95.518562,163,FONDREN LTD
20692,10114,4,1,17.9,0.4,FONDREN RD @ CROTON RD,29.702485,-95.520111,163,FONDREN LTD
