table_name,column_name,active_field
DBNAME,regionaltransportationcommissionofsouthernnevada_bus,0
agency,agency_id,1
agency,agency_name,1
agency,agency_url,1
agency,agency_timezone,1
agency,agency_lang,1
agency,agency_phone,1
agency,agency_fare_url,0
stops,stop_id,3173
stops,stop_code,3173
stops,stop_name,3173
stops,stop_desc,605
stops,stop_lat,3173
stops,stop_lon,3173
stops,zone_id,0
stops,stop_url,0
stops,location_type,0
stops,parent_station,0
stops,stop_timezone,0
stops,wheelchair_boarding,0
routes,route_id,37
routes,agency_id,37
routes,route_short_name,37
routes,route_long_name,37
routes,route_desc,0
routes,route_type,37
routes,route_url,37
routes,route_color,37
routes,route_text_color,37
trips,route_id,11372
trips,service_id,11372
trips,trip_id,11372
trips,trip_headsign,11372
trips,trip_short_name,0
trips,direction_id,11372
trips,block_id,11372
trips,shape_id,11372
stop_times,trip_id,512403
stop_times,arrival_time,512403
stop_times,departure_time,512403
stop_times,stop_id,512403
stop_times,stop_sequence,512403
stop_times,stop_headsign,0
stop_times,pickup_type,811
stop_times,drop_off_type,316
stop_times,shape_dist_traveled,501031
calendar,service_id,4
calendar,monday,4
calendar,tuesday,4
calendar,wednesday,4
calendar,thursday,4
calendar,friday,4
calendar,saturday,4
calendar,sunday,4
calendar,start_date,4
calendar,end_date,4
calendar_dates,service_id,6
calendar_dates,date,6
calendar_dates,exception_type,6
fare_attributes,fare_id,0
fare_attributes,price,0
fare_attributes,currency_type,0
fare_attributes,payment_method,0
fare_attributes,transfers,0
fare_attributes,transfer_duration,0
fare_rules,fare_id,0
fare_rules,route_id,0
fare_rules,origin_id,0
fare_rules,destination_id,0
fare_rules,contains_id,0
shapes,shape_id,81193
shapes,shape_pt_lat,81193
shapes,shape_pt_lon,81193
shapes,shape_pt_sequence,81193
shapes,shape_dist_traveled,81193
frequencies,trip_id,0
frequencies,start_time,0
frequencies,end_time,0
frequencies,headway_secs,0
frequencies,exact_times,0
transfers,from_stop_id,0
transfers,to_stop_id,0
transfers,transfer_type,0
transfers,min_transfer_time,0
feed_info,feed_publisher_name,0
feed_info,feed_publisher_url,0
feed_info,feed_lang,0
feed_info,feed_start_date,0
feed_info,feed_end_date,0
feed_info,feed_version,0
